ООО «Финансово-Строительная Группа Корпорация»;2320857574;Директор Меренков Андрей Владимирович;354065, Краснодарский край, г.Сочи, ул.Пригородная, 6;www.corporation-soch.net;katik_v22@mail.ru;(862) 2960835
ООО «Комплектстроймонтаж»;7705758325;Генеральный директор Бельков Григорий Владимирович;355035, Ставропольский край, г.Ставрополь, ул.Розы Люксембург, 57;;ksm_stv@mail.ru;(8652) 373375
ООО «Стандарт»;2610016679;Директор Божко Юрий Иванович;357000, Ставропольский край, Кочубеевский район, с.Кочубеевское, ул.Фабричная, 14;;;(8652) 552168
ООО «ДМД»;2634033715;Генеральный директор Пожидаев Сергей Леонидович;355035, Ставропольский край, г.Ставрополь, ул.К.Хетагурова, 11;;dmd-sk@mail.ru;(8652) 947110
ООО «Вершина»;2623022655;Генеральный директор Коновалов Денис Владимирович;356240, Ставропольский край, г.Михайловск, ул.Демидова, 28;www.vershina-26.ru;vsp77@inbox.ru;(86553) 64224
ООО «Строй-УМ»;2635098120;Директор Маловичко Сергей Юрьевич;355037, Ставропольский край, г.Ставрополь, ул.Доваторцев, д.40а;;story-um@yandex.ru;(8652) 280219
ООО «Гранд-Строй»;2635129258;Директор Емельяненко Любовь Афанасьевна;355042, Ставропольский край, г.Ставрополь, 2-й Юго-Западный проезд, 3, 421;;grandstroy.st@mail.ru;89034168302
ООО «СпецАвтоСтрой»;2623023070;Директор Пшеничный Денис Иванович;356245, Ставропольский край, Шпаковский район, г.Михайловск, ул.Вокзальная, д.98;;specavto26@mail.ru;(86553) 59691
ООО «Энерготепломонтаж»;6168023552;Генеральный директор Селюжицкий Антон Антонович;344103, Ростовская область, г.Ростов-на-Дону, ул.Петрозаводская, 32а, оф.3;;klu191278@yandex.ru;(863) 2305399
ООО «САВО»;6162032342;Директор Кудрик Владимир Михайлович;352118, Краснодарский край, Тихорецкий район, ст-ца Архангельская, ул.Ленина, 19;;arsenalstroy1@rambler.ru;(863) 2305406
ООО «САКС Девелопмент»;2320156748;Генеральный директор Кандауров Дмитрий Сергеевич;354000, Краснодарский край, г.Сочи, ул.Горького, 87/1;;sochi@sochi.saks.ru;(862) 2646307
ООО «Строительная фирма «ХУДОНИ»;2317029274;Генеральный директор Лобжанидзе Тенгизи Мурманович;354395, Краснодарский край, г.Сочи, ул.Малиновая, 3;;xudoni@mail.ru;(862) 2628414
ООО «СДС»;2320146718;Директор Илич Анастасия Степановна;354000, Краснодарский край, г.Сочи, ул.Юных ленинцев, 1;;SochiDomStroi@mail.ru;(918) 4033539
ООО «ПКФ «ИНТЕРЬЕР»;2302034828;Директор Гончаров Андрей Анатольевич;352900, Краснодарский край, г.Армавир, ул.Первомайская, 10;;interarm@list.ru;(86137) 20266
ООО «Радиострой»;2364004037;Генеральный директор Чепиков Константин Эдуардович;352380, Краснодарский край, г.Кропоткин, ул.Советская, 28а;;pto@radiostroy-npo.ru;(86138) 63788
ООО «Лизингстроймаш-Юг»;2315122302;Директор Порываев Аркадий Васильевич;353991, Краснодарский край, г.Новороссийск, п.Гайдук, ул.Промышленная, 5;www.lsmgroup.ru;jf@lsmgroup.ru;(8617) 670487
ООО «ЦТК-Строй»;2349028717;Генеральный директор Лысак Виталий Ильич;353560, Краснодарский край, г.Славянск-на-Кубани, ул.Ковтюха, 109;;Ctk-Story@mail.ru;(86146) 31109
ООО «Агрострой»;6514007703;Директор Дельянов Виталий Кириакович;"353320, Краснодарский край, г.Абинск, ул.Советов, 128 ""А"", оф.214";;agrostroy@nextmail.ru;(918) 9749290
ДОАО Дорожник;2330001623;Директор Середа Евгений Григорьевич;353202, Краснодарский край, Динской район, ст.Динская, ул.Гоголя, 108 а;;dorojnikdinsk@bk.ru;(86162) 51638
ООО «ЭлектроМост»;2309085300;Генеральный директор Савиных Ольга Ивановна;350033, Краснодарский край, г.Краснодар, ул.Ставропольская, 75;;L_most@mail.ru;(861) 2525030
ООО «Фирма Агрострой»;0107010001;Генеральный директор Бабаянц Григорий Вазгенович;385140, Республика Адыгея, Тахтамукайский район, п.Яблоновский, ул.Морская, 3;;agrostroj@land.ru;(861) 2689238
ООО «НПК «Электрокомплекс»»;2308098000;Генеральный директор Власенко Елена Валерьевна;350051, Краснодарский край, г.Краснодар, ул.Лузана, 6;www.elcompl.com;info@elcompl.com;(861) 2247781
ООО «ДСУ-Тандем»;2308139721;Генеральный директор Устинов Игорь Петрович;350049, Краснодарский край, г.Краснодар, ул.Котовского, д.42;;dsu-tandem@rambler.ru;(861) 2773581
ООО «Югспецмонтаж»;2308162826;Директор Куценко Вячеслав Николаевич;350063, Краснодарский край, г.Краснодар, ул.Фрунзе, 22;;strm_07@mail.ru;(861) 2110572
ООО «Элит Мастер Юг»;2310135555;Директор Коробка Андрей Викторович;350072, Краснодарский край, г.Краснодар, ул. 40 лет Победы, 33/10;;_kav_@bk.ru;8(960) 4885174
